uid,domainID,siteID,namedLocation,passStartTime,passEndTime,passNumber,eventID,taxonID,scientificName,morphospeciesID,bulkFishCount,actualOrEstimated,identificationQualifier,identifiedBy,remarks
"63adc2a9-5f3b-4082-9d0d-82b78c27ad3c","D14","SYCA","SYCA.AOS.fish.point.04","2019-06-25T19:54Z","2019-06-25T20:30Z",1,"SYCA.20190625.04.1.e-fisher","PIMPRO","Pimephales promelas",,108,"actual",,"0000-0001-8362-7797",
"817b11ac-6522-499a-81a1-799e9ffa6971","D14","SYCA","SYCA.AOS.fish.point.04","2019-06-25T22:01Z","2019-06-25T22:45Z",2,"SYCA.20190625.04.2.e-fisher","PIMPRO","Pimephales promelas",,45,"actual","cf. species","0000-0001-8362-7797",
"a39aa2b7-83d5-4fe3-afb0-f1a506e82920","D14","SYCA","SYCA.AOS.fish.point.04","2019-06-26T00:05Z","2019-06-26T00:40Z",3,"SYCA.20190625.04.3.e-fisher","PIMPRO","Pimephales promelas",,19,"actual","cf. species","0000-0001-8362-7797",
"370f7294-9513-476a-b676-dd96f629f87e","D14","SYCA","SYCA.AOS.fish.point.06","2019-06-26T14:57Z","2019-06-26T15:50Z",1,"SYCA.20190626.06.1.e-fisher","CYPSPP3","Cyprinidae spp.",,85,"actual",,"0000-0001-8362-7797",
"af6e3200-2fc6-4706-8ede-c47931ade19b","D14","SYCA","SYCA.AOS.fish.point.06","2019-06-26T17:16Z","2019-06-26T18:06Z",2,"SYCA.20190626.06.2.e-fisher","CYPSPP3","Cyprinidae spp.",,49,"actual",,"0000-0001-8362-7797",
"7b554433-b2ab-4760-922d-2f5c9c8d36b7","D14","SYCA","SYCA.AOS.fish.point.06","2019-06-26T18:40Z","2019-06-26T19:14Z",3,"SYCA.20190626.06.3.e-fisher","CYPSPP3","Cyprinidae spp.",,6,"actual",,"0000-0001-8362-7797",
"18dbbb37-3997-4d73-a4ca-e691b7f245b3","D14","SYCA","SYCA.AOS.fish.point.09","2019-06-27T14:32Z","2019-06-27T16:10Z",1,"SYCA.20190627.09.1.e-fisher","CYPSPP3","Cyprinidae spp.",,631,"actual",,"0000-0001-8362-7797",
"710d49e8-9558-4dca-b06c-9b4e8759a0dc","D14","SYCA","SYCA.AOS.fish.point.10","2019-06-27T21:20Z","2019-06-27T22:30Z",1,"SYCA.20190627.10.1.e-fisher","CYPSPP3","Cyprinidae spp.",,241,"actual",,"0000-0001-8362-7797",
"012002b7-bfd6-48d0-921d-ce4a68bcad1c","D14","SYCA","SYCA.AOS.fish.point.10","2019-06-28T00:08Z","2019-06-28T01:00Z",2,"SYCA.20190627.10.2.e-fisher","CYPSPP3","Cyprinidae spp.",,67,"actual",,"0000-0001-8362-7797",
"b301ca55-2e00-42d4-86f5-608c323d10e4","D14","SYCA","SYCA.AOS.fish.point.10","2019-06-28T01:34Z","2019-06-28T02:20Z",3,"SYCA.20190627.10.3.e-fisher","CYPSPP3","Cyprinidae spp.",,45,"actual",,"0000-0001-8362-7797",
