uid,domainID,siteID,namedLocation,passStartTime,passEndTime,passNumber,eventID,taxonID,scientificName,morphospeciesID,bulkFishCount,actualOrEstimated,identificationQualifier,identifiedBy,remarks
"ec14b0a7-9205-4fdd-a1fa-31f8561e7ff1","D02","POSE","POSE.AOS.fish.point.01","2019-11-11T14:01Z","2019-11-11T15:00Z",1,"POSE.20191111.01.1.e-fisher","RHIATR","Rhinichthys atratulus",,27,"actual",,"0000-0003-3114-5862",
"d95369b1-3559-42c7-8569-d82e9c8c6bd5","D02","POSE","POSE.AOS.fish.point.02","2019-11-11T16:20Z","2019-11-11T17:02Z",1,"POSE.20191111.02.1.e-fisher","RHIATR","Rhinichthys atratulus",,20,"actual",,"0000-0003-3114-5862",
"c9672d64-2163-4ffe-8df0-cc55016ce54e","D02","POSE","POSE.AOS.fish.point.02","2019-11-11T18:17Z","2019-11-11T18:53Z",2,"POSE.20191111.02.2.e-fisher","RHIATR","Rhinichthys atratulus",,24,"actual",,"0000-0003-3114-5862",
"26b74ee6-7553-4750-b6df-7d21a5c8a8b6","D02","POSE","POSE.AOS.fish.point.02","2019-11-11T19:11Z","2019-11-11T19:51Z",3,"POSE.20191111.02.3.e-fisher","RHIATR","Rhinichthys atratulus",,34,"actual",,"0000-0003-3114-5862",
"dfbf18ea-cdc8-4ecb-b60c-b4ba8a96a3b7","D02","POSE","POSE.AOS.fish.point.04","2019-11-12T12:58Z","2019-11-12T13:41Z",1,"POSE.20191112.04.1.e-fisher","RHIATR","Rhinichthys atratulus",,53,"actual",,"0000-0003-3114-5862",
"bcd145b0-6481-4a67-b87b-3f017ac2b206","D02","POSE","POSE.AOS.fish.point.05","2019-11-12T14:31Z","2019-11-12T15:18Z",1,"POSE.20191112.05.1.e-fisher","RHIATR","Rhinichthys atratulus",,46,"actual",,"0000-0003-3114-5862",
"05fae899-3d7b-476d-b4d2-2263e4d2f0f8","D02","POSE","POSE.AOS.fish.point.07","2019-11-12T16:58Z","2019-11-12T18:00Z",1,"POSE.20191112.07.1.e-fisher","RHIATR","Rhinichthys atratulus",,33,"actual",,"0000-0003-3114-5862",
"0c005e24-c4d7-47e3-9cbb-2fc7809bd823","D02","POSE","POSE.AOS.fish.point.07","2019-11-12T18:26Z","2019-11-12T19:08Z",2,"POSE.20191112.07.2.e-fisher","RHIATR","Rhinichthys atratulus",,29,"actual",,"0000-0003-3114-5862",
"46103039-8696-4371-b1b6-0a4b603e48ed","D02","POSE","POSE.AOS.fish.point.07","2019-11-12T19:19Z","2019-11-12T19:50Z",3,"POSE.20191112.07.3.e-fisher","RHIATR","Rhinichthys atratulus",,16,"actual",,"0000-0003-3114-5862",
"655b1a16-80ab-4fcb-ab5e-5224007efa78","D02","POSE","POSE.AOS.fish.point.09","2019-11-14T15:36Z","2019-11-14T16:42Z",1,"POSE.20191114.09.1.e-fisher","RHIATR","Rhinichthys atratulus",,32,"actual",,"0000-0003-3114-5862",
"3d30621e-487c-4973-98a6-7838e94d50d5","D02","POSE","POSE.AOS.fish.point.09","2019-11-14T17:45Z","2019-11-14T18:40Z",2,"POSE.20191114.09.2.e-fisher","RHIATR","Rhinichthys atratulus",,43,"actual",,"0000-0003-3114-5862",
"95b12c4e-3b62-4ef4-b9a4-7ac900a0257c","D02","POSE","POSE.AOS.fish.point.09","2019-11-14T18:40Z","2019-11-14T19:15Z",3,"POSE.20191114.09.3.e-fisher","RHIATR","Rhinichthys atratulus",,23,"actual",,"0000-0003-3114-5862",
