uid,domainID,siteID,namedLocation,passStartTime,passEndTime,eventID,passNumber,specimenNumber,taxonID,scientificName,taxonRank,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,fishTotalLength,fishWeight,delt,efMortality,efInjury,fishLifeStage,sampleTypeCollected,voucherSampleID,dnaSampleID,identifiedBy,remarks
"d5be41d0-2ac1-4a5d-90d7-915580bc2c1b","D07","LECO","LECO.AOS.fish.point.01","2019-10-21T16:05Z","2019-10-21T17:40Z","LECO.20191021.01.1.e-fisher",1,67,"RHIATR","Rhinichthys atratulus","species",,,,71,2.7,"Lesions/parasites",,,"adult","no sample",,,"0000-0003-3518-7795",
"aad9f34a-5fdb-4e85-97a8-4f5c20bfcbe7","D07","LECO","LECO.AOS.fish.point.01","2019-10-21T16:05Z","2019-10-21T17:40Z","LECO.20191021.01.1.e-fisher",1,55,"RHICAT","Rhinichthys cataractae","species",,,,92,6.4,,,,"adult","no sample",,,"0000-0003-3518-7795",
"7ee8d789-a465-43d5-9f29-f38b709416dd","D07","LECO","LECO.AOS.fish.point.01","2019-10-21T16:05Z","2019-10-21T17:40Z","LECO.20191021.01.1.e-fisher",1,4,"ONCMYK","Oncorhynchus mykiss","species",,,,152,30.0,,,,"adult","no sample",,,"0000-0003-3518-7795",
"22ac30d1-0a40-44e5-b41f-ef5f4e3a3642","D07","LECO","LECO.AOS.fish.point.01","2019-10-21T16:05Z","2019-10-21T17:40Z","LECO.20191021.01.1.e-fisher",1,50,"RHIATR","Rhinichthys atratulus","species",,,,74,3.8,,,,"adult","no sample",,,"0000-0003-3518-7795",
"160152e3-c0f5-4b91-b764-665d64bfb751","D07","LECO","LECO.AOS.fish.point.01","2019-10-21T16:05Z","2019-10-21T17:40Z","LECO.20191021.01.1.e-fisher",1,9,"ONCMYK","Oncorhynchus mykiss","species",,,,134,18.6,,,,"adult","no sample",,,"0000-0003-3518-7795",
"93384221-6087-4313-99b1-b8e7932b5953","D07","LECO","LECO.AOS.fish.point.01","2019-10-21T16:05Z","2019-10-21T17:40Z","LECO.20191021.01.1.e-fisher",1,12,"ONCMYK","Oncorhynchus mykiss","species",,,,87,6.9,,,,"juvenile","no sample",,,"0000-0003-3518-7795",
"6e457058-3c27-4490-9c51-b13d91660fd0","D07","LECO","LECO.AOS.fish.point.01","2019-10-21T16:05Z","2019-10-21T17:40Z","LECO.20191021.01.1.e-fisher",1,18,"RHIATR","Rhinichthys atratulus","species",,,,79,4.9,,,,"adult","no sample",,,"0000-0003-3518-7795",
"ba7594a1-e45a-4924-bc12-b0220408cace","D07","LECO","LECO.AOS.fish.point.01","2019-10-21T16:05Z","2019-10-21T17:40Z","LECO.20191021.01.1.e-fisher",1,76,"RHIATR","Rhinichthys atratulus","species",,,,60,1.9,,,,"adult","no sample",,,"0000-0003-3518-7795",
"26f0aba8-ed8d-4859-8e72-af05c1d0c185","D07","LECO","LECO.AOS.fish.point.01","2019-10-21T16:05Z","2019-10-21T17:40Z","LECO.20191021.01.1.e-fisher",1,53,"RHICAT","Rhinichthys cataractae","species",,,,85,4.0,"Lesions/parasites",,,"adult","no sample",,,"0000-0003-3518-7795",
"8d82736b-93e3-4640-b672-198841b1cd9d","D07","LECO","LECO.AOS.fish.point.01","2019-10-21T16:05Z","2019-10-21T17:40Z","LECO.20191021.01.1.e-fisher",1,28,"RHIATR","Rhinichthys atratulus","species",,,,85,5.7,,,,"adult","no sample",,,"0000-0003-3518-7795",
