uid,domainID,siteID,namedLocation,collectDate,measuringMethod,widthMeasurementNumber,wettedWidth,remarks
"4e7c0e49-a5c5-4dd6-a943-3bd278fd30e5","D07","LECO","LECO","2019-08-08T15:17Z","Laser Rangefinder",29,4.90,
"664e65f3-ec38-420a-b614-863254502636","D07","LECO","LECO","2019-08-08T15:17Z","Laser Rangefinder",14,5.40,
"07cca209-2c52-4bcd-993c-306a48bb6c17","D07","LECO","LECO","2019-08-08T15:17Z","Laser Rangefinder",11,7.60,
"03ec9d04-0732-45b1-91ac-cc6e80028955","D07","LECO","LECO","2019-08-08T15:17Z","Laser Rangefinder",20,7.50,
"05482dc4-6312-4585-9bd6-6aacf8b8eb0e","D07","LECO","LECO","2019-08-08T15:17Z","Laser Rangefinder",30,3.90,
"526717a2-230e-4ae1-bd83-3f399d27fe05","D07","LECO","LECO","2019-08-08T15:17Z","Laser Rangefinder",23,8.70,
"586eeafd-a2d2-4535-bfde-be592068d779","D07","LECO","LECO","2019-08-08T15:17Z","Laser Rangefinder",3,5.70,
"2c6acd4c-be9a-4fc3-825a-759c2ef13753","D07","LECO","LECO","2019-08-08T15:17Z","Laser Rangefinder",25,8.20,
"8e0a4c4f-b23e-4ff8-b088-9ab4f4c3db9c","D07","LECO","LECO","2019-08-08T15:17Z","Laser Rangefinder",15,5.50,
"3a92bd82-668f-4dba-8c50-94dc8b88c46e","D07","LECO","LECO","2019-08-08T15:17Z","Laser Rangefinder",27,8.80,
"cd0fe711-97a5-4cfb-8098-89255696a243","D07","LECO","LECO","2019-08-08T15:17Z","Laser Rangefinder",16,8.80,
"4f3ab94d-5f91-444a-8c23-72743da4f467","D07","LECO","LECO","2019-08-08T15:17Z","Laser Rangefinder",17,4.00,
"a9822170-c13c-4f86-ad83-f6b8dacd83de","D07","LECO","LECO","2019-08-08T15:17Z","Laser Rangefinder",24,8.60,
"42ef8906-4b3b-4c56-a154-87c2a409c6e2","D07","LECO","LECO","2019-08-08T15:17Z","Laser Rangefinder",5,3.90,
"949fba2e-d316-4e7f-a728-094a8434b2bb","D07","LECO","LECO","2019-08-08T15:17Z","Laser Rangefinder",12,4.80,
"3e84c12a-4144-4079-bf22-b37cf3374e52","D07","LECO","LECO","2019-08-08T15:17Z","Laser Rangefinder",10,9.30,
"4a6a5b7b-3005-44d5-9464-e34c029088b5","D07","LECO","LECO","2019-08-08T15:17Z","Laser Rangefinder",2,6.20,
"6e406341-1ce5-45b0-b0c6-af19affdbcf0","D07","LECO","LECO","2019-08-08T15:17Z","Laser Rangefinder",1,4.80,
"aa0f0c89-e39f-4c46-aaee-c4cef386fa79","D07","LECO","LECO","2019-08-08T15:17Z","Laser Rangefinder",28,4.10,
"9488824a-fc4a-4363-b3e7-b69986b02a01","D07","LECO","LECO","2019-08-08T15:17Z","Laser Rangefinder",19,4.90,
"71355dc9-989c-4aa7-88cf-88e230d01e8c","D07","LECO","LECO","2019-08-08T15:17Z","Laser Rangefinder",13,5.70,
"a1eaa608-70d9-43d6-8f0f-8fe1cc954366","D07","LECO","LECO","2019-08-08T15:17Z","Laser Rangefinder",18,6.50,
"a6da74a5-9cd2-46df-9ec5-a41f9c972bb4","D07","LECO","LECO","2019-08-08T15:17Z","Laser Rangefinder",26,5.70,
"2e66c533-0a4d-475a-b71e-088be7527f02","D07","LECO","LECO","2019-08-08T15:17Z","Laser Rangefinder",9,5.40,
"a94e3600-6ad1-4c8e-87e4-e33de7b03007","D07","LECO","LECO","2019-08-08T15:17Z","Laser Rangefinder",21,8.20,
"cb63ad6c-54c1-4133-b6c3-581b987e7282","D07","LECO","LECO","2019-08-08T15:17Z","Laser Rangefinder",22,9.60,
"7e90611b-40a8-4914-86c2-4d6cd0cf34de","D07","LECO","LECO","2019-08-08T15:17Z","Laser Rangefinder",4,7.60,
"f7b82ea4-955d-43b7-8e18-d06d5170ec9a","D07","LECO","LECO","2019-08-08T15:17Z","Laser Rangefinder",7,5.90,
"566ffcd1-126d-476c-8994-b81e2cbbc044","D07","LECO","LECO","2019-08-08T15:17Z","Laser Rangefinder",6,7.20,
"0904436b-90e3-41b4-b141-9074aeef74a3","D07","LECO","LECO","2019-08-08T15:17Z","Laser Rangefinder",8,6.40,
