uid,domainID,siteID,namedLocation,decimalLatitude,decimalLongitude,coordinateUncertainty,geodeticDatum,elevation,elevationUncertainty,aquaticSiteType,collectDate,eventID,boutNumber,sampleID,sampleCode,sampleCondition,geneticSampleID,geneticSampleCode,geneticSampleCond,samplingProtocolVersion,samplingImpractical,biophysicalCriteria,habitatType,samplerType,sampleNumber,substratumSizeClass,benthicArea,ponarDepth,snagLength,snagDiameter,dnaSnagLength,dnaSnagDiameter,remarks,recordedBy,collectedBy,dataQF
"e616f46a-8074-4b76-bd04-40c9346c35f5","D02","POSE","POSE.AOS.reach",38.894310,-78.147258,1000.0,"WGS84",275.8,1000.0,"stream","2021-07-20T11:58Z","POSE.20210720",2,"POSE.20210720.SURBER.5","A00000164243",,"POSE.20210720.SURBER.5.DNA","A00000164241",,"NEON.DOC.003046vE",,"OK - no known exceptions","riffle","surber",5,"pebble",0.093,,,,,,,"0000-0003-3114-5862","0000-0002-6666-6556",
"391e371e-fcea-48d4-8074-093034a10938","D02","POSE","POSE.AOS.reach",38.894310,-78.147258,1000.0,"WGS84",275.8,1000.0,"stream","2021-07-20T11:58Z","POSE.20210720",2,"POSE.20210720.SURBER.1","A00000164256",,"POSE.20210720.SURBER.1.DNA","A00000164235",,"NEON.DOC.003046vE",,"OK - no known exceptions","riffle","surber",1,"cobble",0.093,,,,,,,"0000-0003-3114-5862","0000-0002-6666-6556",
"faf4a832-c061-49cd-b0bb-b20648447cc3","D02","POSE","POSE.AOS.reach",38.894310,-78.147258,1000.0,"WGS84",275.8,1000.0,"stream","2021-07-20T11:58Z","POSE.20210720",2,"POSE.20210720.HESS.1","A00000164260",,,,,"NEON.DOC.003046vE",,"OK - no known exceptions","pool","hess",1,"silt",0.086,,,,,,,"0000-0003-3114-5862","0000-0002-6666-6556",
"07ddc8a7-b959-40f4-a1ee-9124387e2057","D02","POSE","POSE.AOS.reach",38.894310,-78.147258,1000.0,"WGS84",275.8,1000.0,"stream","2021-07-20T11:58Z","POSE.20210720",2,"POSE.20210720.HESS.2","A00000164259",,,,,"NEON.DOC.003046vE",,"OK - no known exceptions","pool","hess",2,"silt",0.086,,,,,,,"0000-0003-3114-5862","0000-0002-6666-6556",
"167bfd17-5eff-4c51-bcbf-4c45cb51193a","D02","POSE","POSE.AOS.reach",38.894310,-78.147258,1000.0,"WGS84",275.8,1000.0,"stream","2021-07-20T11:58Z","POSE.20210720",2,"POSE.20210720.SURBER.3","A00000164242",,"POSE.20210720.SURBER.3.DNA","A00000164257",,"NEON.DOC.003046vE",,"OK - no known exceptions","riffle","surber",3,"pebble",0.093,,,,,,,"0000-0003-3114-5862","0000-0002-6666-6556",
"b588b711-927c-4c8e-ad5f-b308ab6306da","D02","POSE","POSE.AOS.reach",38.894310,-78.147258,1000.0,"WGS84",275.8,1000.0,"stream","2021-07-20T11:58Z","POSE.20210720",2,"POSE.20210720.SURBER.4","A00000164258",,,,,"NEON.DOC.003046vE",,"OK - no known exceptions","riffle","surber",4,"pebble",0.093,,,,,,,"0000-0003-3114-5862","0000-0002-6666-6556",
"ecf363ff-c3df-409d-b19f-c263b254ffd7","D02","POSE","POSE.AOS.reach",38.894310,-78.147258,1000.0,"WGS84",275.8,1000.0,"stream","2021-07-20T11:58Z","POSE.20210720",2,"POSE.20210720.HESS.3","A00000164234",,,,,"NEON.DOC.003046vE",,"OK - no known exceptions","pool","hess",3,"silt",0.086,,,,,,,"0000-0003-3114-5862","0000-0002-6666-6556",
"7f3b5460-da18-492a-9d5e-7946bfffb1b9","D02","POSE","POSE.AOS.reach",38.894310,-78.147258,1000.0,"WGS84",275.8,1000.0,"stream","2021-07-20T11:58Z","POSE.20210720",2,"POSE.20210720.SURBER.2","A00000164236",,,,,"NEON.DOC.003046vE",,"OK - no known exceptions","riffle","surber",2,"cobble",0.093,,,,,,,"0000-0003-3114-5862","0000-0002-6666-6556",
