uid,domainID,siteID,namedLocation,decimalLatitude,decimalLongitude,coordinateUncertainty,geodeticDatum,elevation,elevationUncertainty,aquaticSiteType,collectDate,eventID,boutNumber,sampleID,sampleCode,sampleCondition,geneticSampleID,geneticSampleCode,geneticSampleCond,samplingProtocolVersion,samplingImpractical,biophysicalCriteria,habitatType,samplerType,sampleNumber,substratumSizeClass,benthicArea,ponarDepth,snagLength,snagDiameter,dnaSnagLength,dnaSnagDiameter,remarks,recordedBy,collectedBy,dataQF
"02d54a94-93ab-49dc-bd43-81f0f1ebfb57","D16","MART","MART.AOS.reach",45.790835,-121.933788,1000.0,"WGS84",337.0,1000.0,"stream","2022-04-18T16:36Z","MART.20220418",1,"MART.20220418.SURBER.1","A00000109132","OK","MART.20220418.SURBER.1.ARC","A00000109133","OK","NEON.DOC.003046vF",,"OK - no known exceptions","riffle","surber",1,"cobble",0.093,,,,,,,"0000-0002-2086-5736","0000-0001-9713-5304",
"1701798e-22ab-4463-a4db-d91bf17102b5","D16","MART","MART.AOS.reach",45.790835,-121.933788,1000.0,"WGS84",337.0,1000.0,"stream","2022-04-18T16:36Z","MART.20220418",1,"MART.20220418.SURBER.5","A00000109128","OK",,,,"NEON.DOC.003046vF",,"OK - no known exceptions","riffle","surber",5,"cobble",0.093,,,,,,,"0000-0002-2086-5736","0000-0001-9713-5304",
"33a34887-a337-4ceb-95eb-21f78734d042","D16","MART","MART.AOS.reach",45.790835,-121.933788,1000.0,"WGS84",337.0,1000.0,"stream","2022-04-18T16:36Z","MART.20220418",1,"MART.20220418.SURBER.4","A00000109129","OK","MART.20220418.SURBER.4.ARC","A00000109135","OK","NEON.DOC.003046vF",,"OK - no known exceptions","riffle","surber",4,"cobble",0.093,,,,,,,"0000-0002-2086-5736","0000-0001-9713-5304",
"5498649a-2e6a-416c-81e1-8d39cfa4cae4","D16","MART","MART.AOS.reach",45.790835,-121.933788,1000.0,"WGS84",337.0,1000.0,"stream","2022-04-18T16:36Z","MART.20220418",1,"MART.20220418.SURBER.3","A00000109130","OK",,,,"NEON.DOC.003046vF",,"OK - no known exceptions","riffle","surber",3,"cobble",0.093,,,,,,,"0000-0002-2086-5736","0000-0001-9713-5304",
"4500ea84-893a-4441-8db9-7b5ae10f213c","D16","MART","MART.AOS.reach",45.790835,-121.933788,1000.0,"WGS84",337.0,1000.0,"stream","2022-04-18T16:36Z","MART.20220418",1,"MART.20220418.HESS.8","A00000109125","OK",,,,"NEON.DOC.003046vF",,"OK - no known exceptions","pool","hess",8,"cobble",0.086,,,,,,,"0000-0002-2086-5736","0000-0001-9713-5304",
"df2f8514-ba36-4844-9aca-0a51bf8f4907","D16","MART","MART.AOS.reach",45.790835,-121.933788,1000.0,"WGS84",337.0,1000.0,"stream","2022-04-18T16:36Z","MART.20220418",1,"MART.20220418.HESS.7","A00000109126","OK",,,,"NEON.DOC.003046vF",,"OK - no known exceptions","pool","hess",7,"pebble",0.086,,,,,,,"0000-0002-2086-5736","0000-0001-9713-5304",
"51ab95f0-c53c-4f47-98a6-3d8e38425fa2","D16","MART","MART.AOS.reach",45.790835,-121.933788,1000.0,"WGS84",337.0,1000.0,"stream","2022-04-18T16:36Z","MART.20220418",1,"MART.20220418.SURBER.2","A00000109131","OK","MART.20220418.SURBER.2.ARC","A00000109134","OK","NEON.DOC.003046vF",,"OK - no known exceptions","riffle","surber",2,"cobble",0.093,,,,,,,"0000-0002-2086-5736","0000-0001-9713-5304",
"a2e83c07-7df9-4223-af3b-b6a78b7d1cab","D16","MART","MART.AOS.reach",45.790835,-121.933788,1000.0,"WGS84",337.0,1000.0,"stream","2022-04-18T16:36Z","MART.20220418",1,"MART.20220418.HESS.6","A00000109127","OK",,,,"NEON.DOC.003046vF",,"OK - no known exceptions","pool","hess",6,"cobble",0.086,,,,,,,"0000-0002-2086-5736","0000-0001-9713-5304",
