uid,domainID,siteID,namedLocation,decimalLatitude,decimalLongitude,coordinateUncertainty,geodeticDatum,elevation,elevationUncertainty,aquaticSiteType,collectDate,eventID,boutNumber,sampleID,sampleCode,sampleCondition,geneticSampleID,geneticSampleCode,geneticSampleCond,samplingProtocolVersion,samplingImpractical,biophysicalCriteria,habitatType,samplerType,sampleNumber,substratumSizeClass,benthicArea,ponarDepth,snagLength,snagDiameter,dnaSnagLength,dnaSnagDiameter,remarks,recordedBy,collectedBy,dataQF
"8f726ed8-e4f9-4f29-b398-91f67d0414f5","D15","REDB","REDB.AOS.reach",40.783934,-111.797887,1000.0,"WGS84",1694.2,1000.0,"stream","2021-10-20T14:22Z","REDB.20211020",3,"REDB.20211020.HESS.7","A00000284997",,,,,"NEON.DOC.003046vE",,"OK - no known exceptions","stepPool","hess",7,"pebble",0.086,,,,,,,"0000-0003-0236-373X","0000-0002-1768-4424",
"ea72e1af-12c0-4b3f-9d90-b408399eb692","D15","REDB","REDB.AOS.reach",40.783934,-111.797887,1000.0,"WGS84",1694.2,1000.0,"stream","2021-10-20T14:22Z","REDB.20211020",3,"REDB.20211020.HESS.2","A00000284992",,,,,"NEON.DOC.003046vE",,"OK - no known exceptions","run","hess",2,"pebble",0.086,,,,,,,"0000-0003-0236-373X","0000-0002-1768-4424",
"70329223-0e02-4921-a963-7671fa7f1a17","D15","REDB","REDB.AOS.reach",40.783934,-111.797887,1000.0,"WGS84",1694.2,1000.0,"stream","2021-10-20T14:22Z","REDB.20211020",3,"REDB.20211020.HESS.4","A00000284993",,,,,"NEON.DOC.003046vE",,"OK - no known exceptions","run","hess",4,"sand",0.086,,,,,,,"0000-0003-0236-373X","0000-0002-1768-4424",
"530ed314-5c4c-43eb-83a6-848458246241","D15","REDB","REDB.AOS.reach",40.783934,-111.797887,1000.0,"WGS84",1694.2,1000.0,"stream","2021-10-20T14:22Z","REDB.20211020",3,"REDB.20211020.HESS.6","A00000284995",,,,,"NEON.DOC.003046vE",,"OK - no known exceptions","run","hess",6,"sand",0.086,,,,,,,"0000-0003-0236-373X","0000-0002-1768-4424",
"f288b647-4117-4981-8a5d-4fef2d5624ec","D15","REDB","REDB.AOS.reach",40.783934,-111.797887,1000.0,"WGS84",1694.2,1000.0,"stream","2021-10-20T14:22Z","REDB.20211020",3,"REDB.20211020.HESS.8","A00000284998",,,,,"NEON.DOC.003046vE",,"OK - no known exceptions","stepPool","hess",8,"cobble",0.086,,,,,,"Collected with AA Moody sample","0000-0003-0236-373X","0000-0002-1768-4424",
"e00e4a02-dca0-4b16-ba88-c036c38a5a36","D15","REDB","REDB.AOS.reach",40.783934,-111.797887,1000.0,"WGS84",1694.2,1000.0,"stream","2021-10-20T14:22Z","REDB.20211020",3,"REDB.20211020.HESS.5","A00000284994",,"REDB.20211020.HESS.5.ARC","A00000284990",,"NEON.DOC.003046vE",,"OK - no known exceptions","stepPool","hess",5,"bedrock",0.086,,,,,,,"0000-0003-0236-373X","0000-0002-1768-4424",
"1f549471-f4bf-48a4-bdc8-3cff7ad130da","D15","REDB","REDB.AOS.reach",40.783934,-111.797887,1000.0,"WGS84",1694.2,1000.0,"stream","2021-10-20T14:22Z","REDB.20211020",3,"REDB.20211020.HESS.1","A00000284989",,"REDB.20211020.HESS.1.ARC","A00000285005",,"NEON.DOC.003046vE",,"OK - no known exceptions","stepPool","hess",1,"pebble",0.086,,,,,,,"0000-0003-0236-373X","0000-0002-1768-4424",
"e77d724e-1c13-4bfe-9080-a6027cc0e79f","D15","REDB","REDB.AOS.reach",40.783934,-111.797887,1000.0,"WGS84",1694.2,1000.0,"stream","2021-10-20T14:22Z","REDB.20211020",3,"REDB.20211020.HESS.3","A00000284996",,"REDB.20211020.HESS.3.ARC","A00000284991",,"NEON.DOC.003046vE",,"OK - no known exceptions","stepPool","hess",3,"bedrock",0.086,,,,,,,"0000-0003-0236-373X","0000-0002-1768-4424",
