uid,domainID,siteID,namedLocation,decimalLatitude,decimalLongitude,coordinateUncertainty,geodeticDatum,elevation,elevationUncertainty,aquaticSiteType,collectDate,eventID,boutNumber,sampleID,sampleCode,geneticSampleID,geneticSampleCode,samplingProtocolVersion,samplingImpractical,biophysicalCriteria,habitatType,samplerType,sampleNumber,substratumSizeClass,benthicArea,ponarDepth,snagLength,snagDiameter,dnaSnagLength,dnaSnagDiameter,remarks,recordedBy,collectedBy,dataQF
"717b9833-4f99-4d9b-8c8b-d5b7ec55bc92","D04","GUIL","GUIL.AOS.reach",18.174060,-66.798680,1000.0,"WGS84",550.7,1000.0,"stream","2020-11-18T12:00Z","GUIL.20201118",3,"GUIL.20201118.SURBER.4","A00000111888",,,"NEON.DOC.003046vE",,"OK - no known exceptions","riffle","surber",4,"pebble",0.093,,,,,,,"0000-0003-1220-2331","0000-0001-5388-9729",
"03fd6a7f-783c-43a1-b9bb-7a2417e828b3","D04","GUIL","GUIL.AOS.reach",18.174060,-66.798680,1000.0,"WGS84",550.7,1000.0,"stream","2020-11-18T12:00Z","GUIL.20201118",3,"GUIL.20201118.HESS.3","A00000111891",,,"NEON.DOC.003046vE",,"OK - no known exceptions","pool","hess",3,"cobble",0.086,,,,,,,"0000-0003-1220-2331","0000-0001-5388-9729",
"65dafee2-113f-4e77-b3b2-f83ecef9c328","D04","GUIL","GUIL.AOS.reach",18.174060,-66.798680,1000.0,"WGS84",550.7,1000.0,"stream","2020-11-18T12:00Z","GUIL.20201118",3,"GUIL.20201118.SURBER.2","A00000111873",,,"NEON.DOC.003046vE",,"OK - no known exceptions","riffle","surber",2,"cobble",0.093,,,,,,,"0000-0003-1220-2331","0000-0001-5388-9729",
"795587b1-e3a9-4b74-b1eb-a2b2be7b4800","D04","GUIL","GUIL.AOS.reach",18.174060,-66.798680,1000.0,"WGS84",550.7,1000.0,"stream","2020-11-18T12:00Z","GUIL.20201118",3,"GUIL.20201118.SURBER.3","A00000111875","GUIL.20201118.SURBER.3.ARC","A00000111874","NEON.DOC.003046vE",,"OK - no known exceptions","riffle","surber",3,"pebble",0.093,,,,,,,"0000-0003-1220-2331","0000-0001-5388-9729",
"d1d39ae8-c0cb-48ec-a523-914892d85785","D04","GUIL","GUIL.AOS.reach",18.174060,-66.798680,1000.0,"WGS84",550.7,1000.0,"stream","2020-11-18T12:00Z","GUIL.20201118",3,"GUIL.20201118.SURBER.5","A00000111889","GUIL.20201118.SURBER.5.ARC","A00000111890","NEON.DOC.003046vE",,"OK - no known exceptions","riffle","surber",5,"pebble",0.093,,,,,,,"0000-0003-1220-2331","0000-0001-5388-9729",
"2c4be2de-d1f3-47fc-b01f-a9a49fd6639b","D04","GUIL","GUIL.AOS.reach",18.174060,-66.798680,1000.0,"WGS84",550.7,1000.0,"stream","2020-11-18T12:00Z","GUIL.20201118",3,"GUIL.20201118.HESS.2","A00000111887",,,"NEON.DOC.003046vE",,"OK - no known exceptions","pool","hess",2,"pebble",0.086,,,,,,,"0000-0003-1220-2331","0000-0001-5388-9729",
"1b9522a0-36ac-40dd-be79-b81aab98eb44","D04","GUIL","GUIL.AOS.reach",18.174060,-66.798680,1000.0,"WGS84",550.7,1000.0,"stream","2020-11-18T12:00Z","GUIL.20201118",3,"GUIL.20201118.SURBER.1","A00000111870","GUIL.20201118.SURBER.1.ARC","A00000111871","NEON.DOC.003046vE",,"OK - no known exceptions","riffle","surber",1,"cobble",0.093,,,,,,,"0000-0003-1220-2331","0000-0001-5388-9729",
"1b1b01aa-7339-4ca8-85b5-d675c32f7ee9","D04","GUIL","GUIL.AOS.reach",18.174060,-66.798680,1000.0,"WGS84",550.7,1000.0,"stream","2020-11-18T12:00Z","GUIL.20201118",3,"GUIL.20201118.HESS.1","A00000111872",,,"NEON.DOC.003046vE",,"OK - no known exceptions","pool","hess",1,"cobble",0.086,,,,,,,"0000-0003-1220-2331","0000-0001-5388-9729",
