uid,domainID,siteID,namedLocation,passStartTime,passEndTime,eventID,passNumber,specimenNumber,taxonID,scientificName,taxonRank,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,fishTotalLength,fishWeight,delt,efMortality,efInjury,fishLifeStage,sampleTypeCollected,voucherSampleID,dnaSampleID,identifiedBy,remarks
"7262014e-57f6-4fbf-a53f-dc4733c032ed","D17","TECR","TECR.AOS.fish.point.01","2019-10-14T16:20Z","2019-10-14T17:17Z","TECR.20191014.01.1.e-fisher",1,13,"SALFON","Salvelinus fontinalis","species",,,,252,,,,,"adult","no sample",,,"0000-0002-5454-7533",
"7452845e-2114-460f-b0aa-d8f64bdd2953","D17","TECR","TECR.AOS.fish.point.01","2019-10-14T16:20Z","2019-10-14T17:17Z","TECR.20191014.01.1.e-fisher",1,1,"SALFON","Salvelinus fontinalis","species",,,,82,,,,,"juvenile","no sample",,,"0000-0002-5454-7533",
"2722530c-d172-482d-ad00-a157aaba12f2","D17","TECR","TECR.AOS.fish.point.01","2019-10-14T16:20Z","2019-10-14T17:17Z","TECR.20191014.01.1.e-fisher",1,10,"SALFON","Salvelinus fontinalis","species",,,,220,,,,,"adult","no sample",,,"0000-0002-5454-7533",
"8beda7f4-fc28-40bd-a833-d6f9ae835833","D17","TECR","TECR.AOS.fish.point.01","2019-10-14T16:20Z","2019-10-14T17:17Z","TECR.20191014.01.1.e-fisher",1,8,"SALFON","Salvelinus fontinalis","species",,,,66,,,,,"juvenile","no sample",,,"0000-0002-5454-7533",
"db9a6893-9520-4eed-9bf4-93405bd32956","D17","TECR","TECR.AOS.fish.point.01","2019-10-14T16:20Z","2019-10-14T17:17Z","TECR.20191014.01.1.e-fisher",1,7,"SALFON","Salvelinus fontinalis","species",,,,244,,,,,"adult","no sample",,,"0000-0002-5454-7533",
"edf06d04-b953-4cd4-8a9a-e24056abf0c9","D17","TECR","TECR.AOS.fish.point.01","2019-10-14T16:20Z","2019-10-14T17:17Z","TECR.20191014.01.1.e-fisher",1,9,"SALFON","Salvelinus fontinalis","species",,,,63,,,,,"juvenile","no sample",,,"0000-0002-5454-7533",
"6790b5f7-6ad4-48ba-baf2-583c441428d8","D17","TECR","TECR.AOS.fish.point.01","2019-10-14T16:20Z","2019-10-14T17:17Z","TECR.20191014.01.1.e-fisher",1,5,"SALFON","Salvelinus fontinalis","species",,,,70,,,,,"juvenile","no sample",,,"0000-0002-5454-7533",
"fb7f0ee0-a2c1-47ff-83e6-4b6f89873b20","D17","TECR","TECR.AOS.fish.point.01","2019-10-14T16:20Z","2019-10-14T17:17Z","TECR.20191014.01.1.e-fisher",1,6,"SALFON","Salvelinus fontinalis","species",,,,75,,,,,"juvenile","no sample",,,"0000-0002-5454-7533",
"c95a4d59-ef24-4818-9078-4461772034dd","D17","TECR","TECR.AOS.fish.point.01","2019-10-14T16:20Z","2019-10-14T17:17Z","TECR.20191014.01.1.e-fisher",1,12,"SALFON","Salvelinus fontinalis","species",,,,61,,,,,"juvenile","no sample",,,"0000-0002-5454-7533",
"6bd970e7-2625-4e71-a485-ba96aa137229","D17","TECR","TECR.AOS.fish.point.01","2019-10-14T16:20Z","2019-10-14T17:17Z","TECR.20191014.01.1.e-fisher",1,4,"SALFON","Salvelinus fontinalis","species",,,,69,,,,,"juvenile","no sample",,,"0000-0002-5454-7533",
