uid,domainID,siteID,namedLocation,collectDate,measuringMethod,widthMeasurementNumber,wettedWidth,remarks
"7d44fad4-a061-4f3e-8f51-5b08387f4af1","D16","MART","MART","2019-09-12T16:07Z","Laser Rangefinder",21,1.60,
"a5f515c7-293d-4d84-ae3a-b6db4bad53fd","D16","MART","MART","2019-09-12T16:07Z","Laser Rangefinder",24,3.40,
"408b7992-f886-4def-ae21-0ba1c8888769","D16","MART","MART","2019-09-12T16:07Z","Laser Rangefinder",27,2.70,
"85f12a52-2de3-4f3d-a664-736eae200dc8","D16","MART","MART","2019-09-12T16:07Z","Laser Rangefinder",8,3.80,
"54fe8711-bd99-423f-90e0-7664099b1da6","D16","MART","MART","2019-09-12T16:07Z","Laser Rangefinder",4,4.00,
"282aab9d-340c-47de-8915-1feec59eaab5","D16","MART","MART","2019-09-12T16:07Z","Laser Rangefinder",7,4.60,
"53da40ce-fffe-4f80-962c-15133c3e6cc4","D16","MART","MART","2019-09-12T16:07Z","Laser Rangefinder",30,4.70,
"f9cc27ec-cbf8-4918-a3ad-295c7b23cd26","D16","MART","MART","2019-09-12T16:07Z","Laser Rangefinder",2,3.50,
"21598100-cad1-47e3-bc4d-0367b67169d7","D16","MART","MART","2019-09-12T16:07Z","Laser Rangefinder",22,1.90,
"bd03ada2-7a5f-4e69-9694-c9b7ba6bcce4","D16","MART","MART","2019-09-12T16:07Z","Laser Rangefinder",3,4.00,
"4c26265c-1534-4749-8e74-435f992714b4","D16","MART","MART","2019-09-12T16:07Z","Laser Rangefinder",18,2.50,
"3f1786c1-6ce5-412b-a598-b08d6b4d485e","D16","MART","MART","2019-09-12T16:07Z","Laser Rangefinder",12,1.70,
"f4ddda07-aa72-4a23-a1d6-01ce521e08a5","D16","MART","MART","2019-09-12T16:07Z","Laser Rangefinder",28,4.10,
"447f062d-c6cb-4fd0-a454-214a1e9c1ab9","D16","MART","MART","2019-09-12T16:07Z","Laser Rangefinder",9,4.40,
"04ba5566-0a24-4679-b654-045dbbcb6f77","D16","MART","MART","2019-09-12T16:07Z","Laser Rangefinder",15,6.00,
"f01a771e-e39a-4a95-9155-aac5c177157b","D16","MART","MART","2019-09-12T16:07Z","Laser Rangefinder",19,4.90,
"22049945-2ee0-4964-9b45-06806ad2f686","D16","MART","MART","2019-09-12T16:07Z","Laser Rangefinder",6,2.60,
"d776824f-6ebe-4dca-9e82-15a682c97147","D16","MART","MART","2019-09-12T16:07Z","Laser Rangefinder",11,5.00,
"63fd9d68-db6b-4479-8cc7-c3af29561415","D16","MART","MART","2019-09-12T16:07Z","Laser Rangefinder",14,4.30,
"e51b60c8-6203-4ad1-abc5-03394b62c8bb","D16","MART","MART","2019-09-12T16:07Z","Laser Rangefinder",17,2.20,
"dac63b42-6277-4db9-9c38-4d41b3b779a8","D16","MART","MART","2019-09-12T16:07Z","Laser Rangefinder",29,2.60,
"05642040-cdc7-4305-ae65-ab3a6a6a4b43","D16","MART","MART","2019-09-12T16:07Z","Laser Rangefinder",25,3.50,
"294c8f45-d02f-41b3-87f2-0402d053aef0","D16","MART","MART","2019-09-12T16:07Z","Laser Rangefinder",16,4.30,
"54b356f9-10a6-4df2-9c35-a4caf349febd","D16","MART","MART","2019-09-12T16:07Z","Laser Rangefinder",20,1.40,
"618058e7-f7f0-4f3d-b888-d840c03d8ba8","D16","MART","MART","2019-09-12T16:07Z","Laser Rangefinder",23,4.30,
"eaf7c511-2bdb-40ec-a582-33309c82f9ed","D16","MART","MART","2019-09-12T16:07Z","Laser Rangefinder",10,3.80,
"9244c3bc-9af2-473d-9f59-229332799779","D16","MART","MART","2019-09-12T16:07Z","Laser Rangefinder",5,5.50,
"676c30f1-29e7-4b27-843e-99cfe506fe36","D16","MART","MART","2019-09-12T16:07Z","Laser Rangefinder",13,2.00,
"267dbb38-d8ad-4369-a6d3-1831859d95b9","D16","MART","MART","2019-09-12T16:07Z","Laser Rangefinder",1,2.40,
"63b42cdf-72ac-481d-a1b3-bf1de65714b8","D16","MART","MART","2019-09-12T16:07Z","Laser Rangefinder",26,2.10,
